variance,kurtosis,skewness,frequency,load,label
0.1262,5.8805,0.0718,60,50,188
0.1259,5.6851,-0.0332,60,50,188
0.1233,5.5200,0.0418,60,50,188
0.1224,5.4147,0.0181,60,50,188
0.1242,5.5474,0.0387,60,50,188
0.1238,5.6564,0.0898,60,50,188
0.1222,5.5322,0.0548,60,50,188
0.1238,5.4743,0.0168,60,50,188
0.1260,5.8652,-0.0330,60,50,188
0.1229,5.7514,0.0037,60,50,188
0.1228,5.4521,0.0430,60,50,188
0.1234,5.2785,-0.0299,60,50,188
0.1214,5.4586,0.0488,60,50,188
0.1257,5.4698,0.0337,60,50,188
0.1253,5.7229,0.0044,60,50,188
0.1234,5.7862,0.0076,60,50,188
0.1228,5.3772,0.0541,60,50,188
0.1224,5.4251,0.0053,60,50,188
0.1212,5.6815,0.0613,60,50,188
0.1244,5.7367,-0.0428,60,50,188
0.1239,5.5093,-0.0178,60,50,188
0.1201,5.4016,0.0301,60,50,188
0.1250,5.4949,0.0157,60,50,188
0.1246,5.6506,0.1059,60,50,188
0.1306,6.2720,0.0396,60,100,189
0.1324,5.9881,0.0074,60,100,189
0.1293,6.2754,0.0364,60,100,189
0.1320,6.0825,0.0332,60,100,189
0.1333,6.1906,0.0415,60,100,189
0.1286,6.0974,-0.0106,60,100,189
0.1303,6.0417,0.0863,60,100,189
0.1298,6.5029,0.0737,60,100,189
0.1302,6.0861,0.0825,60,100,189
0.1286,6.1439,0.0195,60,100,189
0.1320,6.1983,0.0302,60,100,189
0.1291,5.9869,0.0386,60,100,189
0.1273,6.1790,0.0887,60,100,189
0.1308,6.2039,0.0080,60,100,189
0.1273,6.0794,0.0790,60,100,189
0.1267,6.0924,0.1243,60,100,189
0.1290,6.2405,0.1214,60,100,189
0.1275,6.0729,0.0548,60,100,189
0.1279,6.1273,0.0897,60,100,189
0.1284,6.2483,0.0674,60,100,189
0.1293,5.9303,0.0539,60,100,189
0.1251,6.0133,0.0526,60,100,189
0.1285,6.1986,0.0246,60,100,189
0.1274,5.7713,0.0362,60,100,189
