variance,kurtosis,skewness,frequency,load,label
0.1212,5.3769,-0.0991,50,50,119
0.1207,5.3577,-0.1706,50,50,119
0.1247,5.6033,-0.0739,50,50,119
0.1246,5.3339,0.0127,50,50,119
0.1266,5.4446,0.1682,50,50,119
0.1256,5.3416,0.2218,50,50,119
0.1165,5.1771,-0.0717,50,50,119
0.1179,5.2948,-0.0853,50,50,119
0.1213,5.2982,-0.1059,50,50,119
0.1237,5.5571,-0.1264,50,50,119
0.1245,5.5012,0.0646,50,50,119
0.1251,5.4595,0.0340,50,50,119
0.1220,5.1662,0.0335,50,50,119
0.1228,5.2637,0.1128,50,50,119
0.1170,5.3316,-0.1882,50,50,119
0.1171,5.4028,-0.0432,50,50,119
0.1253,5.5200,-0.0541,50,50,119
0.1222,5.4434,-0.0706,50,50,119
0.1235,5.5695,0.1126,50,50,119
0.1246,5.2331,0.2360,50,50,119
0.1179,5.2126,-0.0700,50,50,119
0.1173,5.2138,0.0125,50,50,119
0.1211,5.5670,-0.1669,50,50,119
0.1193,5.4989,-0.1672,50,50,119
0.1290,5.6334,-0.0328,50,100,120
0.1308,5.6306,-0.0833,50,100,120
0.1223,5.7425,-0.0479,50,100,120
0.1248,5.6445,-0.0146,50,100,120
0.1365,5.6280,-0.0370,50,100,120
0.1364,5.4270,-0.0371,50,100,120
0.1265,5.9751,-0.0616,50,100,120
0.1285,5.9339,-0.0553,50,100,120
0.1308,5.7479,-0.0381,50,100,120
0.1307,5.3473,-0.0112,50,100,120
0.1271,6.0443,-0.0469,50,100,120
0.1285,5.9460,-0.0913,50,100,120
0.1259,5.5992,0.0292,50,100,120
0.1227,5.5211,0.0055,50,100,120
0.1282,5.7250,-0.0001,50,100,120
0.1277,5.7151,-0.0833,50,100,120
0.1263,5.4323,-0.0621,50,100,120
0.1244,5.3748,-0.0536,50,100,120
0.1310,5.4522,-0.0062,50,100,120
0.1317,5.5907,-0.0499,50,100,120
0.1258,5.5523,-0.0593,50,100,120
